id,event_id,role,position,media_type,src,filename,mime_type,metadata
philmont-crew-hiking-168:image:0,philmont-crew-hiking-168,image,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""storage"": ""external""}"
philmont-crew-hiking-168:gallery:0,philmont-crew-hiking-168,gallery,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""id"": ""image-1"", ""title"": """", ""storage"": ""external"", ""comments"": [], ""mediaType"": ""image"", ""reactions"": {""like"": [], ""love"": [], ""laugh"": [], ""disappointed"": []}, ""description"": """"}"
hiking-dc-tour-and-marsden-tract-166:image:0,hiking-dc-tour-and-marsden-tract-166,image,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""storage"": ""external""}"
hiking-dc-tour-and-marsden-tract-166:gallery:0,hiking-dc-tour-and-marsden-tract-166,gallery,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""id"": ""image-1"", ""title"": """", ""storage"": ""external"", ""comments"": [], ""mediaType"": ""image"", ""reactions"": {""like"": [], ""love"": [], ""laugh"": [], ""disappointed"": []}, ""description"": """"}"
cold-weather-camping-and-dc-tour-167:image:0,cold-weather-camping-and-dc-tour-167,image,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""storage"": ""external""}"
cold-weather-camping-and-dc-tour-167:gallery:0,cold-weather-camping-and-dc-tour-167,gallery,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""id"": ""image-1"", ""title"": """", ""storage"": ""external"", ""comments"": [], ""mediaType"": ""image"", ""reactions"": {""like"": [], ""love"": [], ""laugh"": [], ""disappointed"": []}, ""description"": """"}"
philmont-crew-hiking-165:image:0,philmont-crew-hiking-165,image,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""storage"": ""external""}"
philmont-crew-hiking-165:gallery:0,philmont-crew-hiking-165,gallery,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""id"": ""image-1"", ""title"": """", ""storage"": ""external"", ""comments"": [], ""mediaType"": ""image"", ""reactions"": {""like"": [], ""love"": [], ""laugh"": [], ""disappointed"": []}, ""description"": """"}"
camping-164:image:0,camping-164,image,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""storage"": ""external""}"
camping-164:gallery:0,camping-164,gallery,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""id"": ""image-1"", ""title"": """", ""storage"": ""external"", ""comments"": [], ""mediaType"": ""image"", ""reactions"": {""like"": [], ""love"": [], ""laugh"": [], ""disappointed"": []}, ""description"": """"}"
scout-sunday-163:image:0,scout-sunday-163,image,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""storage"": ""external""}"
scout-sunday-163:gallery:0,scout-sunday-163,gallery,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""id"": ""image-1"", ""title"": """", ""storage"": ""external"", ""comments"": [], ""mediaType"": ""image"", ""reactions"": {""like"": [], ""love"": [], ""laugh"": [], ""disappointed"": []}, ""description"": """"}"
orienteering-course-design-162:image:0,orienteering-course-design-162,image,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""storage"": ""external""}"
orienteering-course-design-162:gallery:0,orienteering-course-design-162,gallery,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""id"": ""image-1"", ""title"": """", ""storage"": ""external"", ""comments"": [], ""mediaType"": ""image"", ""reactions"": {""like"": [], ""love"": [], ""laugh"": [], ""disappointed"": []}, ""description"": """"}"
ski-shawnee-161:image:0,ski-shawnee-161,image,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""storage"": ""external""}"
ski-shawnee-161:gallery:0,ski-shawnee-161,gallery,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""id"": ""image-1"", ""title"": """", ""storage"": ""external"", ""comments"": [], ""mediaType"": ""image"", ""reactions"": {""like"": [], ""love"": [], ""laugh"": [], ""disappointed"": []}, ""description"": """"}"
scouting-for-food-drop-off-160:image:0,scouting-for-food-drop-off-160,image,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""storage"": ""external""}"
scouting-for-food-drop-off-160:gallery:0,scouting-for-food-drop-off-160,gallery,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""id"": ""image-1"", ""title"": """", ""storage"": ""external"", ""comments"": [], ""mediaType"": ""image"", ""reactions"": {""like"": [], ""love"": [], ""laugh"": [], ""disappointed"": []}, ""description"": """"}"
philmont-crew-hiking-159:image:0,philmont-crew-hiking-159,image,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""storage"": ""external""}"
philmont-crew-hiking-159:gallery:0,philmont-crew-hiking-159,gallery,0,image,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","","{""id"": ""image-1"", ""title"": """", ""storage"": ""external"", ""comments"": [], ""mediaType"": ""image"", ""reactions"": {""like"": [], ""love"": [], ""laugh"": [], ""disappointed"": []}, ""description"": """"}"
